126.5	4.54E+06
126.525	4.58E+06
126.55	4.61E+06
126.575	4.63E+06
126.6	4.65E+06
126.625	4.66E+06
126.65	4.66E+06
126.675	4.67E+06
126.7	4.67E+06
126.725	4.67E+06
126.75	4.67E+06
126.775	4.67E+06
126.8	4.67E+06
126.825	4.66E+06
126.85	4.66E+06
126.875	4.66E+06
126.9	4.65E+06
126.925	4.65E+06
126.95	4.65E+06
126.975	4.64E+06
127	4.64E+06
127.025	4.63E+06
127.05	4.63E+06
127.075	4.63E+06
127.1	4.63E+06
127.125	4.63E+06
127.15	4.63E+06
127.175	4.63E+06
127.2	4.64E+06
127.225	4.64E+06
127.25	4.65E+06
127.275	4.65E+06
127.3	4.65E+06
127.325	4.65E+06
127.35	4.66E+06
127.375	4.66E+06
127.4	4.67E+06
127.425	4.67E+06
127.45	4.67E+06
127.475	4.68E+06
127.5	4.68E+06
127.525	4.69E+06
127.55	4.69E+06
127.575	4.70E+06
127.6	4.69E+06
127.625	4.70E+06
127.65	4.71E+06
127.675	4.71E+06
127.7	4.72E+06
127.725	4.72E+06
127.75	4.72E+06
127.775	4.73E+06
127.8	4.73E+06
127.825	4.74E+06
127.85	4.74E+06
127.875	4.74E+06
127.9	4.74E+06
127.925	4.74E+06
127.95	4.74E+06
127.975	4.74E+06
128	4.74E+06
128.025	4.72E+06
128.05	4.71E+06
128.075	4.69E+06
128.1	4.67E+06
128.125	4.66E+06
128.15	4.67E+06
128.175	4.70E+06
128.2	4.73E+06
128.225	4.76E+06
128.25	4.78E+06
128.275	4.79E+06
128.3	4.80E+06
128.325	4.80E+06
128.35	4.81E+06
128.375	4.81E+06
128.4	4.81E+06
128.425	4.81E+06
128.45	4.81E+06
128.475	4.81E+06
128.5	4.81E+06
128.525	4.81E+06
128.55	4.81E+06
128.575	4.80E+06
128.6	4.80E+06
128.625	4.80E+06
128.65	4.80E+06
128.675	4.80E+06
128.7	4.79E+06
128.725	4.79E+06
128.75	4.79E+06
128.775	4.80E+06
128.8	4.80E+06
128.825	4.80E+06
128.85	4.80E+06
128.875	4.81E+06
128.9	4.81E+06
128.925	4.82E+06
128.95	4.82E+06
128.975	4.83E+06
129	4.83E+06
129.025	4.84E+06
129.05	4.84E+06
129.075	4.84E+06
129.1	4.85E+06
129.125	4.86E+06
129.15	4.86E+06
129.175	4.86E+06
129.2	4.87E+06
129.225	4.87E+06
129.25	4.88E+06
129.275	4.88E+06
129.3	4.88E+06
129.325	4.88E+06
129.35	4.89E+06
129.375	4.90E+06
129.4	4.90E+06
129.425	4.91E+06
129.45	4.91E+06
129.475	4.93E+06
129.5	4.94E+06
129.525	4.92E+06
129.55	4.92E+06
129.575	4.92E+06
129.6	4.92E+06
129.625	4.92E+06
129.65	4.91E+06
129.675	4.91E+06
129.7	4.89E+06
129.725	4.87E+06
129.75	4.84E+06
129.775	4.83E+06
129.8	4.84E+06
129.825	4.86E+06
129.85	4.90E+06
129.875	4.92E+06
129.9	4.93E+06
129.925	4.97E+06
129.95	4.97E+06
129.975	4.96E+06
130	4.97E+06
130.025	4.97E+06
130.05	4.97E+06
130.075	4.97E+06
130.1	4.97E+06
130.125	4.97E+06
130.15	4.97E+06
130.175	4.96E+06
130.2	4.96E+06
130.225	4.96E+06
130.25	4.95E+06
130.275	4.95E+06
130.3	4.94E+06
130.325	4.94E+06
130.35	4.94E+06
130.375	4.94E+06
130.4	4.94E+06
130.425	4.94E+06
130.45	4.94E+06
130.475	4.94E+06
130.5	4.94E+06
130.525	4.94E+06
130.55	4.95E+06
130.575	4.95E+06
130.6	4.95E+06
130.625	4.95E+06
130.65	4.95E+06
130.675	4.96E+06
130.7	4.96E+06
130.725	4.96E+06
130.75	4.96E+06
130.775	4.96E+06
130.8	4.97E+06
130.825	4.97E+06
130.85	4.97E+06
130.875	4.97E+06
130.9	4.97E+06
130.925	4.97E+06
130.95	4.97E+06
130.975	4.98E+06
131	4.98E+06
131.025	4.98E+06
131.05	4.98E+06
131.075	4.98E+06
131.1	4.98E+06
131.125	4.98E+06
131.15	4.99E+06
131.175	4.98E+06
131.2	4.98E+06
131.225	4.98E+06
131.25	4.98E+06
131.275	4.97E+06
131.3	4.97E+06
131.325	4.96E+06
131.35	4.94E+06
131.375	4.93E+06
131.4	4.90E+06
131.425	4.88E+06
131.45	4.88E+06
131.475	4.90E+06
131.5	4.93E+06
131.525	4.95E+06
131.55	4.97E+06
131.575	4.98E+06
131.6	4.98E+06
131.625	4.99E+06
131.65	4.99E+06
131.675	4.99E+06
131.7	4.99E+06
131.725	4.99E+06
131.75	4.98E+06
131.775	4.98E+06
131.8	4.97E+06
131.825	4.96E+06
131.85	4.96E+06
131.875	4.95E+06
131.9	4.95E+06
131.925	4.94E+06
